source_csv,query_id,question,building,approach,model_name,skipped,score_error,original_f1,original_row_coverage,original_excess_rows,num_bgp_culprits,num_filter_culprits,best_found_at_depth,best_relaxed_f1,best_relaxed_row_coverage,best_relaxed_excess_rows,delta_f1,best_relaxed_triples,best_relaxed_path_texts,best_relaxed_query,diagnose_error,elapsed_sec
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,DFLEXLIBS_006,What are the timeseries IDs for electric power sensors that are linked to the scenario named 'flexible'?,dflexlibs_multizone,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,,,,,,,,,,0.028
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,DFLEXLIBS_006,What are the timeseries identifiers for electric power sensors that have an external reference on the flexible_ table?,dflexlibs_multizone,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,1,0.0,0,0,0.0,?timeseriesIdentifierClass <http://www.w3.org/2000/01/rdf-schema#label> ?timeseriesIdentifierLabel,^(<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>),SELECT ?timeseriesIdentifierClass ?timeseriesIdentifierLabel WHERE {  BIND(<https://brickschema.org/schema/Brick/ref#TimeseriesReference> AS ?timeseriesIdentifierClass) OPTIONAL { ?timeseriesIdentifierClass ^(<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>) ?timeseriesIdentifierLabel . } } LIMIT 50000,,0.012
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,DFLEXLIBS_006,"Which power sensor records in the flexible_ dataset include a timeseries identifier, and what are those identifiers?",dflexlibs_multizone,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,1,0.0,0,0,0.0,?sensorClass <http://www.kgqa.com/count> ?count,^(<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>),SELECT ?sensorClass ?label ?count WHERE { VALUES ( ?sensorClass ) { ( <https://brickschema.org/schema/Brick#Power_Sensor> ) ( <https://brickschema.org/schema/Brick#Electric_Power_Sensor> ) ( <https://brickschema.org/schema/Brick#Thermal_Power_Sensor> )  } ?sensorClass ^(<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>) ?count . OPTIONAL { ?sensorClass <http://www.w3.org/2000/01/rdf-schema#label> ?label . } } LIMIT 50000,,0.015
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,DFLEXLIBS_006,How can I find the timeseries IDs for power measurements stored under the flexible_ table?,dflexlibs_multizone,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,,,,,,,,,,0.016
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,DFLEXLIBS_006,"For each electric power sensor linked to entries in the flexible_ reference table, what timeseries ID do they use?",dflexlibs_multizone,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,,,,,,,,,,0.016
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,DFLEXLIBS_006,Where can I access the power time series from the flexible_ dataset?,dflexlibs_multizone,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.017
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_001,What are the zone IDs and the timeseries IDs of the maximum air temperature setpoints that are located in spaces belonging to each zone?,TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,1,0.0,0,0,0.0,?space <https://brickschema.org/schema/Brick#hasPart> ?timeseriesID,((^(<https://brickschema.org/schema/Brick/ref#hasExternalReference>) | ^(<https://brickschema.org/schema/Brick#isPointOf>)) | ^(<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>)),SELECT ?zoneID ?timeseriesID WHERE { ?zoneID <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Zone> .?zoneID <https://brickschema.org/schema/Brick#hasPart> ?space .?space <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Space> .?timeseriesID <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Max_Air_Temperature_Setpoint> . ?space ((^(<https://brickschema.org/schema/Brick/ref#hasExternalReference>) | ^(<https://brickschema.org/schema/Brick#isPointOf>)) | ^(<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>)) ?timeseriesID . } LIMIT 50000,,0.02
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,DFLEXLIBS_001,"How can I obtain the zone labels along with every temperature reading, setpoint value, and occupancy signal for each zone and its supply air VAV device?",dflexlibs_multizone,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,,,,,,,,,,0.032
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_001,"For each zone, what is the timeseries ID of its maximum air temperature setpoint, and what is the zone’s IFC reference?",TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.016
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_001,Which zones map to which data series for their peak temperature settings?,TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,,,,,,,,,,0.027
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_001,What are the maximum temperature setpoints for each zone?,TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.014
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_001,Can you list every zone’s name along with the identifier of the timeseries that records its highest temperature setpoint?,TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.015
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_002,"What are the IFC names of zones that have part spaces where a minimum air temperature setpoint sensor is located, and what is the timeseries ID of that sensor according to its external reference?",TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.012
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_002,"For each zone, what is the timeseries ID of its minimum air temperature setpoint, and what is the zone’s IFC reference?",TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.013
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_002,Which zones have a minimum air temperature setpoint sensor in their spaces and what are those zones’ IFC names along with the sensor’s timeseries ID?,TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.021
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_002,Can you list each zone’s IFC name together with the timeseries ID for its minimum air temperature setpoint?,TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,1,0.0,0,0,0.0,?zone <https://brickschema.org/schema/Brick#hasPoint> ?setpoint,((<https://brickschema.org/schema/Brick/ref#hasExternalReference> | <https://brickschema.org/schema/Brick#hasPart>) | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>),SELECT ?zone ?ifcName (?setpoint AS ?timeseriesID) WHERE { ?zone <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Zone> . OPTIONAL { ?zone <https://brickschema.org/schema/Brick/ref#ifcName> ?ifcName . } ?setpoint <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Min_Air_Temperature_Setpoint> . ?zone ((<https://brickschema.org/schema/Brick/ref#hasExternalReference> | <https://brickschema.org/schema/Brick#hasPart>) | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>) ?setpoint . } LIMIT 50000,,0.037
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_002,Where can I find the timeseries identifiers for the minimum temperature settings in each building zone and the names of those zones?,TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.02
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_001,"For each zone, what is its external IFC reference name and which timeseries ID holds its maximum air temperature setpoint?",TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,1,0.0,0,0,0.0,?zone <http://www.w3.org/2000/01/rdf-schema#label> ?zoneLabel,((<https://brickschema.org/schema/Brick/ref#hasExternalReference> | <https://brickschema.org/schema/Brick#hasPart>) | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>),SELECT ?zone ?zoneLabel ?setpointInstance ?setpointInstanceURI WHERE { ?zone <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Zone> . OPTIONAL { ?zone ((<https://brickschema.org/schema/Brick/ref#hasExternalReference> | <https://brickschema.org/schema/Brick#hasPart>) | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>) ?zoneLabel . } OPTIONAL { ?setpointInstance <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Temperature_Setpoint> . BIND(?setpointInstance AS ?setpointInstanceURI) } } LIMIT 50000,,0.192
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_003,"For each zone identified by its IFC name, which timeseries id is linked to the occupancy sensor installed in one of its spaces via the sensor’s external reference?",TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.026
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_003,"Which zones, by their IFC names, contain occupancy sensors in their spaces and what are the sensors’ timeseries ids?",TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,2,0,2,0.0,0,0,0.0,?zone <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Zone> | <https://brickschema.org/schema/Brick#Occupancy_Sensor> <http://www.kgqa.com/count> ?sensorCount,<http://www.w3.org/1999/02/22-rdf-syntax-ns#type> | ^(<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>),"SELECT DISTINCT (STRAFTER(STR(?zone), STR(<http://openmetrics.eu/openmetrics#>)) AS ?zoneName) ?sensorCount WHERE { ?equipment <https://brickschema.org/schema/Brick#hasLocation> ?zone .?equipment <https://brickschema.org/schema/Brick#hasPoint> ?sensor .?sensor <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Occupancy_Sensor> . ?zone <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Zone> . OPTIONAL { <https://brickschema.org/schema/Brick#Occupancy_Sensor> ^(<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>) ?sensorCount . } } LIMIT 50000",,0.028
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_003,"For each zone, what is the timeseries ID of its occupancy sensor, and what is the zone’s IFC reference?",TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,2,0,1,0.0,0,0,0.0,?occupancySensorType <http://www.kgqa.com/count> ?timeseriesID,^(<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>),SELECT ?zone ?ifcReference ?occupancySensorType ?timeseriesID WHERE { ?zone <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Zone> .?zone <https://brickschema.org/schema/Brick/ref#hasExternalReference> ?ifcReference . OPTIONAL { {  BIND(<https://brickschema.org/schema/Brick#Occupancy_Sensor> AS ?occupancySensorType) OPTIONAL { ?occupancySensorType ^(<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>) ?timeseriesID . } } UNION {  BIND(<https://brickschema.org/schema/Brick#Occupancy_Count_Sensor> AS ?occupancySensorType) OPTIONAL { ?occupancySensorType <http://www.kgqa.com/count> ?timeseriesID . } } } } LIMIT 50000,,0.077
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_003,List each zone name along with the data stream id of the occupancy sensor monitoring that zone.,TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,1,0.0,0,0,0.0,?zone <http://www.w3.org/2000/01/rdf-schema#label> ?zoneLabel,((<https://brickschema.org/schema/Brick/ref#hasExternalReference> | <https://brickschema.org/schema/Brick#hasPart>) | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>),SELECT ?zone ?zoneLabel WHERE { ?zone <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Zone> . OPTIONAL { ?zone ((<https://brickschema.org/schema/Brick/ref#hasExternalReference> | <https://brickschema.org/schema/Brick#hasPart>) | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>) ?zoneLabel . } } LIMIT 50000,,0.03
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_004,"For each zone, what is the timeseries ID of its temperature setpoint, and what is the zone’s IFC reference?",TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.014
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_003,How can I retrieve occupancy sensor time series data for every zone in the building?,TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,3,0,1,0.0,0,0,0.0,?zone <http://www.w3.org/2000/01/rdf-schema#label> ?zoneLabel,((<https://brickschema.org/schema/Brick/ref#hasExternalReference> | <https://brickschema.org/schema/Brick#hasPart>) | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>),SELECT ?zone ?zoneType ?zoneLabel ?sensorType ?sensorLabel ?sensorCount WHERE { ?zone <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Zone> . OPTIONAL { ?zone ((<https://brickschema.org/schema/Brick/ref#hasExternalReference> | <https://brickschema.org/schema/Brick#hasPart>) | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>) ?zoneLabel . } BIND(<https://brickschema.org/schema/Brick#Zone> AS ?zoneType) OPTIONAL { ?sensorType (<http://www.w3.org/2000/01/rdf-schema#subClassOf>)* <https://brickschema.org/schema/Brick#Sensor> . OPTIONAL { ?sensorType <http://www.w3.org/2000/01/rdf-schema#label> ?sensorLabel . } OPTIONAL { ?sensorType <http://www.kgqa.com/count> ?sensorCount . } FILTER(((?sensorType = <https://brickschema.org/schema/Brick#Occupancy_Sensor>) || (?sensorType = <https://brickschema.org/schema/Brick#Occupancy_Count_Sensor>))) } } LIMIT 50000,,0.044
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_004,"Which zone IFC names and timeseries IDs are associated with temperature setpoints, given that each temperature setpoint has an external reference with a timeseries ID, is located in a space that is part of a zone, and the zone has an IFC reference providing its name?",TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,,,,,,,,,,0.116
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_004,List the IFC names of zones alongside their temperature setpoint timeseries IDs,TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,2,0,,,,,,,,,,0.013
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_004,What timeseries IDs are used for the temperature setpoints of each building zone?,TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.018
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_004,How can I find the temperature setpoint data streams for all zones?,TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.019
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_005,"For each zone, what is the timeseries ID of its temperature sensor, and what is the zone’s IFC reference?",TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.011
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_005,"For each zone that has a part space, what is the IFC name of the zone and the external timeseries ID of the temperature sensor point located in that space?",TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,2,0.0,0,0,0.0,?zone <https://brickschema.org/schema/Brick/ref#ifcName> ?ifcName | ?sensor <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Temperature_Sensor>,((<https://brickschema.org/schema/Brick/ref#hasExternalReference> | <https://brickschema.org/schema/Brick#hasPart>) | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>) | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>,SELECT ?zone ?ifcName ?space (?sensor AS ?sensorID) WHERE { ?zone <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Zone> . OPTIONAL { ?zone ((<https://brickschema.org/schema/Brick/ref#hasExternalReference> | <https://brickschema.org/schema/Brick#hasPart>) | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>) ?ifcName . } ?zone ?hasPartProperty ?space .?space <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Space> .?space ?hasPointProperty ?sensor . ?sensor <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Temperature_Sensor> . } LIMIT 50000,,0.14
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_005,Which IFC-named zones contain a temperature sensor in one of their spaces and what is the external timeseries identifier of that sensor?,TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.015
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_005,What are the external timeseries IDs of temperature sensors installed within zones identified by their IFC names?,TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,,,,,,,,,,0.03
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_005,List each zone by its IFC name along with the data stream ID for the temperature sensor point,TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,5,0,1,0.0,0,0,0.0,?entity <https://brickschema.org/schema/Brick/ref#ifcName> ?ifcName,((<https://brickschema.org/schema/Brick/ref#hasExternalReference> | <https://brickschema.org/schema/Brick#hasPart>) | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>),"SELECT ?entity ?type ?ifcName ?dataStreamID ?label WHERE { { ?entity <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Zone> . BIND(""Zone"" AS ?type) OPTIONAL { ?entity ((<https://brickschema.org/schema/Brick/ref#hasExternalReference> | <https://brickschema.org/schema/Brick#hasPart>) | <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>) ?ifcName . } OPTIONAL { ?entity <http://www.w3.org/2000/01/rdf-schema#label> ?label . } } UNION { ?entity <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Temperature_Sensor> . BIND(""Temperature Sensor"" AS ?type) BIND(?entity AS ?dataStreamID) OPTIONAL { ?entity <http://www.w3.org/2000/01/rdf-schema#label> ?label . } } } LIMIT 50000",,0.041
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_005,What temperature data streams are available for each zone?,TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,,,,,,,,,,0.017
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,DFLEXLIBS_001,Which time series should I pull to see how each zone and its VAV are performing in terms of temperature control and occupancy?   ,dflexlibs_multizone,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,,,,,,,,,,0.015
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_002,"For each building zone, what IFC reference name and timeseries identifier correspond to its minimum air temperature setpoint sensor located in one of its spaces?",TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,1,0.0,0,0,0.0,<https://brickschema.org/schema/Brick#Min_Air_Temperature_Setpoint> <http://www.w3.org/2000/01/rdf-schema#label> ?ifcReferenceName,^(<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>),"SELECT ?zone ?space ?minAirTempSetpoint ?ifcReferenceName ?timeseriesIdentifier WHERE { ?zone <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Zone> . OPTIONAL { ?zone <https://brickschema.org/schema/Brick#hasPart> ?space .?space <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Space> . } OPTIONAL { ?minAirTempSetpoint <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Min_Air_Temperature_Setpoint> . OPTIONAL { <https://brickschema.org/schema/Brick#Min_Air_Temperature_Setpoint> ^(<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>) ?ifcReferenceName . } BIND(""N/A - Timeseries identifier property not in graph"" AS ?timeseriesIdentifier) } } LIMIT 50000",,0.833
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,TUC_004,"For each zone, what IFC identifier and external timeseries ID correspond to the temperature setpoint in its associated space?",TUC_building,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,0,0,,,,,,,,,,0.081
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/llama.csv,LBNL_001,"Which properties associated with building zones (including those linked through room domain spaces and chained connections) are read-only, and what are their labels together with the alc and mpc endpoints in their external references?",b59,DA-KGQA,llama,False,,0.0,0,0,0,0,,,,,,,,,,0.322
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,MORTAR_009,How is temperature monitored across the different HVAC zones in the building?,bldg11,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,1,0.0,0,0,0.0,?sensorClass <http://qudt.org/schema/qudt/hasQuantityKind> <http://qudt.org/vocab/quantitykind/Temperature>,<https://brickschema.org/schema/Brick#hasQuantity>,"SELECT ?sensorClass ?label ?definition (?989d5f9a853ab629f2a314d9244c42d1 AS ?associatedTags) WHERE { {SELECT (GROUP_CONCAT(DISTINCT ?tagLabel; SEPARATOR = "", "") AS ?989d5f9a853ab629f2a314d9244c42d1) ?sensorClass ?label ?definition WHERE { ?sensorClass <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://www.w3.org/2002/07/owl#Class> .?sensorClass <http://www.w3.org/2000/01/rdf-schema#label> ?label . OPTIONAL { ?sensorClass <http://www.w3.org/2004/02/skos/core#definition> ?definition . } ?sensorClass <https://brickschema.org/schema/Brick#hasSubstance> <https://brickschema.org/schema/Brick#Zone_Air> . ?sensorClass <https://brickschema.org/schema/Brick#hasQuantity> <http://qudt.org/vocab/quantitykind/Temperature> . OPTIONAL { ?sensorClass <https://brickschema.org/schema/Brick#hasAssociatedTag> ?tag .?tag <http://www.w3.org/2000/01/rdf-schema#label> ?tagLabel . } } GROUP BY ?sensorClass ?label ?definition} } LIMIT 50000",,3.09
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/gemini-flash-2.5.csv,MORTAR_009,List all temperature sensors and the VAVs and zones they are part of.,bldg11,dakgqa_google/gemini-flash,gemini-flash-2.5,False,,0.0,0,0,1,0,1,0.0,0,0,0.0,?sensor <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <https://brickschema.org/schema/Brick#Temperature_Sensor>,((^(<https://brickschema.org/schema/Brick#hasAssociatedTag>) | (^(<http://www.w3.org/ns/shacl#predicate>) / ^(<http://www.w3.org/ns/shacl#rule>))) | (<http://www.w3.org/1999/02/22-rdf-syntax-ns#type> / ^(<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>))),SELECT ?sensor ?sensorLabel ?parent ?parentLabel WHERE { ?sensor ((^(<https://brickschema.org/schema/Brick#hasAssociatedTag>) | (^(<http://www.w3.org/ns/shacl#predicate>) / ^(<http://www.w3.org/ns/shacl#rule>))) | (<http://www.w3.org/1999/02/22-rdf-syntax-ns#type> / ^(<http://www.w3.org/1999/02/22-rdf-syntax-ns#type>))) <https://brickschema.org/schema/Brick#Temperature_Sensor> . OPTIONAL { ?sensor <http://www.w3.org/2000/01/rdf-schema#label> ?sensorLabel . } OPTIONAL { ?sensor <https://brickschema.org/schema/Brick#isPartOf> ?parent . VALUES ( ?parentType ) { ( <https://brickschema.org/schema/Brick#VAV> ) ( <https://brickschema.org/schema/Brick#Variable_Air_Volume_Box> ) ( <https://brickschema.org/schema/Brick#Zone> )  } ?parent <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> ?parentType . OPTIONAL { ?parent <http://www.w3.org/2000/01/rdf-schema#label> ?parentLabel . } } } LIMIT 50000,,5.526
/Users/lazlopaul/Desktop/223p/experiments/sparql-relax-rs/eval/Experiment_Results/DA-KGQA/llama.csv,LBNL_001,"Identify each entity that is a zone, and either has a directly associated property or is indirectly connected to a property via a RoomDomainSpace through a chain of connections.",b59,DA-KGQA,llama,False,,0.0,0,0,1,0,,,,,,,,,,0.296
